"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative Net-Negative CO2 [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Year of Net Zero|CO2","meta_Climate Category|SCI 2025 [Tier I]","meta_Scenario Typology|SCI 2025 [beta]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World","meta_Sustainability Concern|Food Availability|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_gfaIncrease","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Emissions Diagnostics|Year of Net Zero|Kyoto Gases","meta_Ensemble Weight|SCI 2025 [beta]"
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2010,53.2835,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2015,50.0317,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2020,52.0089,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2025,51.7435,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2030,50.7452,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2035,54.049,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2040,50.5505,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2045,52.8053,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2050,54.5112,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2055,54.1837,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2060,53.2013,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2065,53.8639,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2070,54.5257,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2075,55.1495,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2080,55.5394,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2085,55.7129,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2090,55.7596,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2095,55.6907,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"1","ENGAGE-INDCi2030-1200","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2100,55.817,"1.851322625141053","1.784375989323107","2060","893.8496237","1164.4420302999995","-0.00031","2070","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C4","C4: Below 2°C","AIM/CGE 2.2","EN_INDCi2030_1200","18.744041717859687","60.050697567483255","14.585581799251104","17.735334817398083","893.8496237","1.784375989323107","1.851322625141053",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2010,53.2835,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2015,50.0317,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2020,52.0089,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2025,51.7435,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2030,50.7452,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2035,54.049,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2040,49.8312,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2045,50.0377,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2050,51.7578,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2055,52.8445,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2060,53.0799,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2065,53.4381,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2070,54.0443,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2075,54.8551,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2080,55.3344,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2085,55.6173,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2090,55.7424,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2095,55.7327,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"9","ENGAGE-INDCi2030-800f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2100,56.0232,"1.796340779819091","1.585315350848992","2049","1013.6075832000001","778.2139718","-222.4186862","2060","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_800f","22.09423697828362","49.704256291556696","21.398221999439766","22.523677859009638","1013.6075832000001","1.585315350848992","1.796340779819091",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2010,53.2835,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2015,50.0317,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2020,52.0089,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2025,51.7435,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2030,50.7452,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2035,54.049,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2040,49.8392,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2045,50.8465,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2050,53.2913,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2055,53.3705,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2060,53.3137,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2065,53.8504,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2070,54.0732,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
"10","ENGAGE-INDCi2030-900f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2075,54.7842,"1.806990017774892","1.626818804220508","2059","984.0401838000001","860.4794732999998","-201.76799344","2063","GW3","Carbon Capture and Storage","failed","medium","ok","ok","medium","high","high","high","high","ok","ok","medium","true","C3","C3: Likely below 2°C","AIM/CGE 2.2","EN_INDCi2030_900f","20.443574825622967","56.204885227127754","16.24977377713562","20.894439005804983","984.0401838000001","1.626818804220508","1.806990017774892",,
