"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative Net-Negative CO2 [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Year of Net Zero|CO2","meta_Emissions Diagnostics|Year of Net Zero|Kyoto Gases","meta_Climate Category|SCI 2025 [Tier I]","meta_Scenario Typology|SCI 2025 [beta]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World","meta_Sustainability Concern|Food Availability|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_gfaIncrease","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Ensemble Weight|SCI 2025 [beta]"
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2010,53.2835,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2015,50.0317,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2020,52.0089,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2025,49.8089,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2030,47.1225,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2035,47.1193,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2040,49.9839,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2045,51.7303,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2050,51.9758,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2055,52.1442,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2060,52.322,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2065,52.4837,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2070,52.7722,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2075,53.4533,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2080,54.24,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2085,54.6843,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2090,54.8592,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2095,54.9174,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"22","ENGAGE-NPi2020-300f","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2100,55.2573,"1.608746045509346","1.303397456870074","2049","1156.3710320999999","243.22856430000013","-387.82802910000004","2055","2064","GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","high","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_300f","23.256664793104108","47.10106763560831","22.491159587698213","25.414979197038534","1156.3710320999999","1.303397456870074","1.608746045509346",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2010,53.2835,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2015,50.0317,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2020,52.0089,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2025,49.8089,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2030,47.1225,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2035,46.574,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2040,48.4957,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2045,50.5762,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2050,51.3894,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2055,52.321,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2060,53.1054,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2065,53.9625,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2070,54.7681,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2075,55.2942,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2080,55.6274,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2085,55.8003,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2090,55.8431,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2095,55.7385,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"25","ENGAGE-NPi2020-600","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2100,55.9268,"1.58686642737579","1.478589824902255","2048","992.6606307999999","568.0111522999996","-0.00045999999999999996","2055",,"GW1","Carbon Capture and Storage","failed","high","medium","medium","high","high","ok","ok","ok","ok","ok","medium","true","C1","C1: Below 1.5°C with no or limited overshoot","AIM/CGE 2.2","EN_NPi2020_600","23.72718149808867","42.94199880505589","26.365484677452102","27.11513594269185","992.6606307999999","1.478589824902255","1.58686642737579",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2010,57.94377020639999,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2015,55.10189158272,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2020,57.80847918959999,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2025,58.54641847825824,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2030,61.51243940075922,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2035,66.56003857993232,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2040,70.16969472837393,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2045,70.68849562295006,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2050,74.2536383652576,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2060,83.24055341490238,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2070,92.48552970926268,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
"86","ENGAGE-NPi2020-400","COFFEE 1.1","Final Energy","EJ/yr","[object Object]",2080,98.28759948279507,"1.608310006807809","1.487108912408552","2048","736.6176995420001","379.65804626499994",,,,"GW1","Carbon Dioxide Removal","failed","high","medium","ok","high","high","high","medium","ok","ok",,"high","true","C1","C1: Below 1.5°C with no or limited overshoot","COFFEE 1.1","EN_NPi2020_400","53.29118084759603","34.00598968791042","6.69444205256615","2.3389597597923597","736.6176995420001","1.487108912408552","1.608310006807809",
