country_code,scenario,year,value,unit,source
ALB,SSP1,2023,44.7437,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2024,46.7854,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2025,48.8271,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2026,50.67458,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2027,52.52206,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2028,54.36954,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2029,56.21702,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2030,58.0645,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2031,60.13564,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2032,62.20678,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2033,64.27792,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2034,66.34906,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2035,68.4202,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2036,70.59138,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2037,72.76256,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2038,74.93374,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2039,77.10492,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2040,79.2761,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2041,81.2842,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2042,83.2923,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2043,85.3004,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2044,87.3085,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2045,89.3166,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2046,90.88546,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2047,92.45432,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2048,94.02318,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2049,95.59204,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2050,97.1609,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2051,98.27221,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2052,99.38352,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2053,100.49483,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2054,101.60614,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2055,102.71745,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2056,103.82876,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2057,104.94007,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2058,106.05138,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2059,107.16269,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2060,108.274,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2061,109.2212,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2062,110.1684,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2063,111.1156,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2064,112.0628,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2065,113.01,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2066,113.9572,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2067,114.9044,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2068,115.8516,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2069,116.7988,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2070,117.746,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2071,118.4484,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2072,119.1508,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2073,119.8532,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2074,120.5556,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2075,121.258,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2076,121.9604,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2077,122.6628,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2078,123.3652,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2079,124.0676,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2080,124.77,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2081,125.1562,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2082,125.5424,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2083,125.9286,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2084,126.3148,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2085,126.701,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2086,127.0872,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2087,127.4734,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2088,127.8596,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2089,128.2458,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2090,128.632,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2091,128.7504,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2092,128.8688,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2093,128.9872,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2094,129.1056,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2095,129.224,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2096,129.3424,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2097,129.4608,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2098,129.5792,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2099,129.6976,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
ALB,SSP1,2100,129.816,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2023,54.85256,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2024,56.89698,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2025,58.9414,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2026,60.87358,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2027,62.80576,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2028,64.73794,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2029,66.67012,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2030,68.6023,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2031,70.47494,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2032,72.34758,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2033,74.22022,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2034,76.09286,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2035,77.9655,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2036,79.38588,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2037,80.80626,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2038,82.22664,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2039,83.64702,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2040,85.0674,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2041,86.0171,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2042,86.9668,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2043,87.9165,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2044,88.8662,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2045,89.8159,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2046,90.35636,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2047,90.89682,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2048,91.43728,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2049,91.97774,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2050,92.5182,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2051,92.76647,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2052,93.01474,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2053,93.26301,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2054,93.51128,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2055,93.75955,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2056,94.00782,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2057,94.25609,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2058,94.50436,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2059,94.75263,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2060,95.0009,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2061,95.12156,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2062,95.24222,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2063,95.36288,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2064,95.48354,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2065,95.6042,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2066,95.72486,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2067,95.84552,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2068,95.96618,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2069,96.08684,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2070,96.2075,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2071,96.20084,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2072,96.19418,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2073,96.18752,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2074,96.18086,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2075,96.1742,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2076,96.16754,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2077,96.16088,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2078,96.15422,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2079,96.14756,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2080,96.1409,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2081,96.06191,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2082,95.98292,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2083,95.90393,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2084,95.82494,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2085,95.74595,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2086,95.66696,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2087,95.58797,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2088,95.50898,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2089,95.42999,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2090,95.351,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2091,95.26148,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2092,95.17196,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2093,95.08244,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2094,94.99292,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2095,94.9034,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2096,94.81388,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2097,94.72436,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2098,94.63484,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2099,94.54532,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
BIH,SSP1,2100,94.4558,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2023,36.29232,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2024,37.36576,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2025,38.4392,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2026,39.88432,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2027,41.32944,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2028,42.77456,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2029,44.21968,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2030,45.6648,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2031,47.13408,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2032,48.60336,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2033,50.07264,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2034,51.54192,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2035,53.0112,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2036,54.59042,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2037,56.16964,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2038,57.74886,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2039,59.32808,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2040,60.9073,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2041,62.54244,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2042,64.17758,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2043,65.81272,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2044,67.44786,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2045,69.083,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2046,70.67814,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2047,72.27328,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2048,73.86842,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2049,75.46356,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2050,77.0587,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2051,78.65106,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2052,80.24342,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2053,81.83578,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2054,83.42814,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2055,85.0205,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2056,86.61286,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2057,88.20522,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2058,89.79758,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2059,91.38994,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2060,92.9823,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2061,94.89937,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2062,96.81644,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2063,98.73351,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2064,100.65058,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2065,102.56765,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2066,104.48472,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2067,106.40179,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2068,108.31886,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2069,110.23593,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2070,112.153,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2071,114.2385,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2072,116.324,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2073,118.4095,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2074,120.495,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2075,122.5805,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2076,124.666,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2077,126.7515,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2078,128.837,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2079,130.9225,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2080,133.008,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2081,134.8817,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2082,136.7554,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2083,138.6291,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2084,140.5028,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2085,142.3765,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2086,144.2502,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2087,146.1239,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2088,147.9976,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2089,149.8713,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2090,151.745,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2091,153.3241,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2092,154.9032,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2093,156.4823,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2094,158.0614,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2095,159.6405,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2096,161.2196,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2097,162.7987,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2098,164.3778,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2099,165.9569,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MKD,SSP1,2100,167.536,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2023,13.68744,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2024,14.46372,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2025,15.24,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2026,15.71724,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2027,16.19448,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2028,16.67172,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2029,17.14896,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2030,17.6262,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2031,18.09758,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2032,18.56896,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2033,19.04034,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2034,19.51172,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2035,19.9831,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2036,20.40206,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2037,20.82102,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2038,21.23998,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2039,21.65894,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2040,22.0779,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2041,22.43982,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2042,22.80174,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2043,23.16366,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2044,23.52558,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2045,23.8875,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2046,24.19334,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2047,24.49918,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2048,24.80502,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2049,25.11086,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2050,25.4167,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2051,25.68867,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2052,25.96064,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2053,26.23261,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2054,26.50458,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2055,26.77655,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2056,27.04852,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2057,27.32049,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2058,27.59246,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2059,27.86443,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2060,28.1364,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2061,28.39955,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2062,28.6627,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2063,28.92585,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2064,29.189,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2065,29.45215,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2066,29.7153,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2067,29.97845,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2068,30.2416,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2069,30.50475,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2070,30.7679,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2071,31.00808,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2072,31.24826,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
MNE,SSP1,2073,31.48844,billion USD_2017 PPP,IIASA GDP 2023 Scenario Explorer
