country_code,scenario,year,value,unit,source
BIH,SSP2,2074,2.067355,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2075,2.051146,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2076,2.034937,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2077,2.018727,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2078,2.002518,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2079,1.986308,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2080,1.970099,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2081,1.956665,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2082,1.943231,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2083,1.929798,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2084,1.916364,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2085,1.90293,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2086,1.889496,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2087,1.876062,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2088,1.862629,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2089,1.849195,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2090,1.835761,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2091,1.824439,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2092,1.813116,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2093,1.801794,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2094,1.790471,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2095,1.779149,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2096,1.767826,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2097,1.756503,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2098,1.745181,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2099,1.733858,million,IIASA POPULATION 2023 Scenario Explorer
BIH,SSP2,2100,1.722536,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2023,2.102831,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2024,2.0991,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2025,2.095368,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2026,2.096823,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2027,2.098277,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2028,2.099732,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2029,2.101186,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2030,2.102641,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2031,2.102076,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2032,2.10151,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2033,2.100945,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2034,2.100379,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2035,2.099814,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2036,2.097175,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2037,2.094537,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2038,2.091898,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2039,2.08926,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2040,2.086621,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2041,2.082615,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2042,2.078608,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2043,2.074602,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2044,2.070595,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2045,2.066589,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2046,2.061968,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2047,2.057347,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2048,2.052725,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2049,2.048104,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2050,2.043483,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2051,2.038517,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2052,2.033551,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2053,2.028586,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2054,2.02362,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2055,2.018654,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2056,2.013688,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2057,2.008722,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2058,2.003757,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2059,1.998791,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2060,1.993825,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2061,1.987756,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2062,1.981687,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2063,1.975618,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2064,1.969549,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2065,1.96348,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2066,1.957411,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2067,1.951342,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2068,1.945273,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2069,1.939204,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2070,1.933135,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2071,1.925535,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2072,1.917935,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2073,1.910335,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2074,1.902735,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2075,1.895135,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2076,1.887536,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2077,1.879936,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2078,1.872336,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2079,1.864736,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2080,1.857136,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2081,1.849118,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2082,1.8411,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2083,1.833082,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2084,1.825064,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2085,1.817045,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2086,1.809027,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2087,1.801009,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2088,1.792991,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2089,1.784973,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2090,1.776955,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2091,1.76929,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2092,1.761626,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2093,1.753961,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2094,1.746297,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2095,1.738632,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2096,1.730967,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2097,1.723303,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2098,1.715638,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2099,1.707974,million,IIASA POPULATION 2023 Scenario Explorer
MKD,SSP2,2100,1.700309,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2023,0.641119,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2024,0.644863,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2025,0.648607,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2026,0.647146,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2027,0.645685,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2028,0.644225,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2029,0.642764,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2030,0.641303,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2031,0.639832,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2032,0.638361,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2033,0.63689,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2034,0.635419,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2035,0.633948,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2036,0.63266,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2037,0.631372,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2038,0.630084,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2039,0.628796,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2040,0.627508,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2041,0.62636,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2042,0.625212,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2043,0.624064,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2044,0.622916,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2045,0.621768,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2046,0.620716,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2047,0.619664,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2048,0.618613,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2049,0.617561,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2050,0.616509,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2051,0.615374,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2052,0.614239,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2053,0.613104,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2054,0.611969,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2055,0.610834,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2056,0.609698,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2057,0.608563,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2058,0.607428,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2059,0.606293,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2060,0.605158,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2061,0.603784,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2062,0.602411,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2063,0.601037,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2064,0.599664,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2065,0.59829,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2066,0.596916,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2067,0.595543,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2068,0.594169,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2069,0.592796,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2070,0.591422,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2071,0.58983,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2072,0.588238,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2073,0.586646,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2074,0.585054,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2075,0.583462,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2076,0.581869,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2077,0.580277,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2078,0.578685,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2079,0.577093,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2080,0.575501,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2081,0.573834,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2082,0.572167,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2083,0.5705,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2084,0.568833,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2085,0.567165,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2086,0.565498,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2087,0.563831,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2088,0.562164,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2089,0.560497,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2090,0.55883,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2091,0.557066,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2092,0.555302,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2093,0.553538,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2094,0.551774,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2095,0.55001,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2096,0.548247,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2097,0.546483,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2098,0.544719,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2099,0.542955,million,IIASA POPULATION 2023 Scenario Explorer
MNE,SSP2,2100,0.541191,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2023,7.245727,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2024,7.199615,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2025,7.153503,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2026,7.131428,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2027,7.109354,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2028,7.087279,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2029,7.065205,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2030,7.04313,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2031,7.020853,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2032,6.998575,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2033,6.976298,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2034,6.95402,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2035,6.931743,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2036,6.908728,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2037,6.885714,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2038,6.862699,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2039,6.839685,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2040,6.81667,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2041,6.795116,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2042,6.773563,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2043,6.752009,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2044,6.730456,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2045,6.708902,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2046,6.689859,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2047,6.670817,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2048,6.651774,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2049,6.632732,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2050,6.613689,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2051,6.59704,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2052,6.580391,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2053,6.563742,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2054,6.547093,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2055,6.530444,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2056,6.513794,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2057,6.497145,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2058,6.480496,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2059,6.463847,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2060,6.447198,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2061,6.42825,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2062,6.409302,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2063,6.390355,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2064,6.371407,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2065,6.352459,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2066,6.333511,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2067,6.314563,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2068,6.295616,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2069,6.276668,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2070,6.25772,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2071,6.236699,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2072,6.215677,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2073,6.194656,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2074,6.173634,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2075,6.152613,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2076,6.131592,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2077,6.11057,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2078,6.089549,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2079,6.068527,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2080,6.047506,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2081,6.026153,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2082,6.004799,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2083,5.983446,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2084,5.962092,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2085,5.940739,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2086,5.919385,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2087,5.898032,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2088,5.876678,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2089,5.855325,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2090,5.833971,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2091,5.811006,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2092,5.788041,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2093,5.765077,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2094,5.742112,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2095,5.719147,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2096,5.696182,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2097,5.673217,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2098,5.650253,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2099,5.627288,million,IIASA POPULATION 2023 Scenario Explorer
SRB,SSP2,2100,5.604323,million,IIASA POPULATION 2023 Scenario Explorer
KOS,SSP2,2023,1.76,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2024,1.7488,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2025,1.737599,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2026,1.732237,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2027,1.726875,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2028,1.721513,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2029,1.716151,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2030,1.710789,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2031,1.705378,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2032,1.699967,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2033,1.694555,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2034,1.689144,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2035,1.683733,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2036,1.678143,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2037,1.672552,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2038,1.666962,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2039,1.661371,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2040,1.655781,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2041,1.650546,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2042,1.64531,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2043,1.640075,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2044,1.634839,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2045,1.629604,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2046,1.624979,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2047,1.620353,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2048,1.615728,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2049,1.611102,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2050,1.606477,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2051,1.602433,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2052,1.598389,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2053,1.594345,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2054,1.590301,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2055,1.586256,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2056,1.582212,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2057,1.578168,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2058,1.574124,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2059,1.57008,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2060,1.566036,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2061,1.561433,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2062,1.556831,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2063,1.552229,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2064,1.547626,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2065,1.543023,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2066,1.538421,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2067,1.533818,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2068,1.529216,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2069,1.524614,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2070,1.520011,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2071,1.514905,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2072,1.509799,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2073,1.504693,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
KOS,SSP2,2074,1.499587,million,Synthesized Kosovo: Serbia IIASA POPULATION SSP growth indexed to Kosovo 2023 base
