"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Climate Category|SCI 2025 [Tier I]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Food Availability|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_gfaIncrease","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Ensemble Weight|SCI 2025 [beta]","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World"
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2010,53.2835,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2015,50.0317,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2020,52.0089,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2025,53.6575,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2030,55.0855,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2035,56.4726,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2040,57.8487,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2045,59.0655,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2050,59.8154,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2055,60.3273,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2060,60.9455,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2065,61.5485,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2070,61.7763,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2075,61.601,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2080,61.1009,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2085,60.7443,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2090,60.2429,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2095,59.7162,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"33","ENGAGE-NPi2100","AIM/CGE V2.2","Final Energy","EJ/yr","[object Object]",2100,59.3722,"3.924294013678517","3.924294013678517","2100","4603.1773534","GW8","failed","ok","high","high","high","high","ok","ok","true","C7","C7: Below 4°C","AIM/CGE 2.2","EN_NPi2100","8.034501806044112","74.95693178493313","11.100906236592435","-3.0546821343991866","0","3.924294013678517","3.924294013678517",,,,,,
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2010,60.740067382812505,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2015,60.88631201171874,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2020,60.95482568359375,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2025,59.9248115234375,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2030,59.15863330078125,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2035,59.79734326171875,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2040,60.9118037109375,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2045,62.0588779296875,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2050,63.1817294921875,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2060,64.98072949218749,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2070,65.5986552734375,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2080,66.2746875,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2090,67.1648955078125,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"166","ENGAGE-NPi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2100,66.53439013671876,"3.512825282600009","3.512825282600009","2100","4340.156231677112","GW8","ok","ok","medium","high","high","high","ok","ok","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NPi2100","14.049535634057802","82.19218627794214","3.8140433489589265","1.5750914606314836","11.777115392970709","3.512825282600009","3.512825282600009","11.777115392970709","0.003105054","medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2010,60.84203393554687,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2015,61.09655078125,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2020,62.31295458984375,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2025,62.555682128906255,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2030,63.58865673828125,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2035,65.09515380859375,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2040,66.6198408203125,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2045,67.95394970703126,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2050,69.12728125000001,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2060,71.14676171875,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2070,72.49461328125,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2080,72.8551728515625,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2090,73.089287109375,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"167","ENGAGE-NoPolicy","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2100,73.652375,"3.732931052663885","3.732931052663885","2100","4613.827233329595","GW8","failed","ok","high","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_NoPolicy","10.025846393314024","75.51890772308721","14.364929370686","-2.776661737711379","0","3.732931052663885","3.732931052663885","0",,"medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2010,55.954704593524994,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2015,52.86520350711708,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2020,57.04498402845814,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2025,59.909968020894055,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2030,62.80474380933247,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2035,64.38469758266574,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2040,66.16837564835622,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2045,68.44684488947316,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2050,70.15406989251346,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2055,71.41985192644816,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2060,71.06710119088807,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2070,72.40777407913518,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
"331","ENGAGE-NoPolicy","MESSAGEix-GLOBIOM 1.1","Final Energy","EJ/yr","[object Object]",2080,76.81915031976477,"3.619464392686497","3.619464392686497","2100","5028.9844115413425","GW8","ok","medium","ok","high","medium","high","ok","ok","true","C7","C7: Below 4.0°C","MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","12.929584151001695","80.961562569616","5.46923729043597","0.2830199533942164","0","3.619464392686497","3.619464392686497","0","0.002184317","medium","ok","ok","ok"
