"Run ID","Scenario name","Model name","Variable name","unit","Flag Category","year","value","meta_Climate Assessment|Peak Warming|Median [MAGICCv7.5.3]","meta_Climate Assessment|Warming in 2100|Median [MAGICCv7.5.3]","meta_Climate Assessment|Year of Peak Warming|Median [MAGICCv7.5.3]","meta_Emissions Diagnostics|Cumulative CCS [2020-2100, Gt CO2]","meta_Emissions Diagnostics|Cumulative CO2 [2020-2100, Gt CO2]","meta_Climate Category|SCI 2025 [Tier I]","meta_Vetting|SCI 2025","meta_Feasibility Concern|Carbon Capture|World|2030","meta_Feasibility Concern|Carbon Capture|World|2035","meta_Feasibility Concern|Carbon Capture|World|2040","meta_Feasibility Concern|Hydropower Capacity|World|2030","meta_Feasibility Concern|Nuclear Capacity|World|2030","meta_Feasibility Concern|Onshore Wind Capacity|World|2030","meta_Feasibility Concern|Solar PV Capacity|World|2030","meta_Feasibility Concern|Wind Capacity|World|2030","meta_Sustainability Concern|Exceeding Prudent Limit For Geological Carbon Storage|World","meta_Sustainability Concern|Unsustainable Bioenergy Use|World","meta_Scenario Ensemble|AR6","meta_Climate Category|AR6 [ID]","meta_Climate Category|AR6 [Name]","meta_Legacy Mapping|AR6|Model Name","meta_Legacy Mapping|AR6|Scenario Name","meta_renewablesShare","meta_fossilShare","meta_biomassShare","meta_carbonRemoval","meta_eocWarming","meta_peakWarming","meta_Ensemble Weight|SCI 2025 [beta]","meta_Sustainability Concern|Food Availability|World","meta_gfaIncrease"
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2015,66.40197706966543,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2020,66.9040749936135,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2025,64.9440839085204,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2030,62.92828713342243,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2035,62.44416347337543,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2040,62.16998372035382,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2045,62.197728114419945,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2050,63.19821161563249,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2055,64.1473445889936,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2060,65.52607286769168,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2065,67.23548084471015,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2070,69.07580977824249,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2075,70.70634348230303,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2080,72.14438470707174,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2085,73.6356262113529,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2090,75.21622780344728,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2095,76.97786768321325,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"122","ENGAGE-INDCi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2100,78.793609454087,"3.146488459643782","3.146488459643782","2100","176.5527859284754","3201.1340929502444","GW7","failed","medium","ok","ok","medium","ok","ok","high","ok","ok","high","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_INDCi2100","20.182747653732285","55.51830730544523","20.018138174693227","176.5527859284754","3.146488459643782","3.146488459643782",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2015,66.40197706966543,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2020,66.9040749936135,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2025,64.8219067905132,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2030,62.73803930960176,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2035,62.254068176649824,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2040,61.97438644466402,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2045,62.01052779416743,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2050,63.00683642803776,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2055,63.95385291169332,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2060,65.36836754137386,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2065,67.08096024757833,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2070,68.93794293362356,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2075,70.59036845013398,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2080,72.04283935211231,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2085,73.56919713124549,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2090,75.22916079518507,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2095,76.98120183975587,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"143","ENGAGE-NPi2100","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2100,78.76518217524307,"3.41451081391942","3.41451081391942","2100","36.5932129830107","4028.1176806545905","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100","20.066189018464023","55.446375041586585","20.210329128772614","36.5932129830107","3.41451081391942","3.41451081391942",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2015,66.40197706966543,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2020,61.28465551646771,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2025,62.69646302344894,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2030,61.26462053857021,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2035,60.57873123322138,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2040,60.139402559804665,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2045,59.97644550488141,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2050,60.75447153926452,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2055,61.5077626939956,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2060,62.74041167690749,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2065,64.27609491841267,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2070,65.95613954888066,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2075,67.39851342423985,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2080,68.66939640943444,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2085,70.0100747058108,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2090,71.48212612817805,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2095,73.04647037193561,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"144","ENGAGE-NPi2100-COV","GEM-E3 V2021","Final Energy","EJ/yr","[object Object]",2100,74.64492564067945,"3.190422094627559","3.190422094627559","2100","33.82296845691874","3781.221181053836","GW7","failed","medium","ok","ok","ok","ok","ok","high","ok","ok","medium","true","C7","C7: Below 4.0°C","GEM-E3_V2021","EN_NPi2100_COV","19.73701497883186","55.693799781876265","20.346343605079877","33.82296845691874","3.190422094627559","3.190422094627559",,,
"154","ENGAGE-INDCi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2010,60.740067382812505,"3.055369325059648","3.055369325059648","2100","398.6093577993532","3475.4584490464194","GW7","ok","high","ok","ok","ok","medium","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_INDCi2100","15.62830746252876","78.6153650798114","5.776479726690511","398.6093577993532","3.055369325059648","3.055369325059648","0.003397749","ok","1.5577861687720684"
"154","ENGAGE-INDCi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2015,60.88629052734375,"3.055369325059648","3.055369325059648","2100","398.6093577993532","3475.4584490464194","GW7","ok","high","ok","ok","ok","medium","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_INDCi2100","15.62830746252876","78.6153650798114","5.776479726690511","398.6093577993532","3.055369325059648","3.055369325059648","0.003397749","ok","1.5577861687720684"
"154","ENGAGE-INDCi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2020,60.95461572265626,"3.055369325059648","3.055369325059648","2100","398.6093577993532","3475.4584490464194","GW7","ok","high","ok","ok","ok","medium","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_INDCi2100","15.62830746252876","78.6153650798114","5.776479726690511","398.6093577993532","3.055369325059648","3.055369325059648","0.003397749","ok","1.5577861687720684"
"154","ENGAGE-INDCi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2025,57.62343115234376,"3.055369325059648","3.055369325059648","2100","398.6093577993532","3475.4584490464194","GW7","ok","high","ok","ok","ok","medium","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_INDCi2100","15.62830746252876","78.6153650798114","5.776479726690511","398.6093577993532","3.055369325059648","3.055369325059648","0.003397749","ok","1.5577861687720684"
"154","ENGAGE-INDCi2100","IMAGE 3.0","Final Energy","EJ/yr","[object Object]",2030,55.92271289062501,"3.055369325059648","3.055369325059648","2100","398.6093577993532","3475.4584490464194","GW7","ok","high","ok","ok","ok","medium","high","high","high","ok","medium","true","C7","C7: Below 4.0°C","IMAGE 3.0","EN_INDCi2100","15.62830746252876","78.6153650798114","5.776479726690511","398.6093577993532","3.055369325059648","3.055369325059648","0.003397749","ok","1.5577861687720684"
